Id,Label,timeset,lat,lng,polarity,followers,friends,listed,status,polarity_boolean,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,componentnumber,strongcompnum
MadCapMunchkin,MadCapMunchkin,,44.07,-82.998794,0.244643,765,972,28,25107,FALSE,6,5,11,6,5,11,93,0.08543,0.156124,49769.673774,3,0.000293,3,381
VioletZer0,VioletZer0,,37.09024,-122.411031,-0.171667,3511,3692,57,104238,TRUE,5,5,10,5,5,10,94,0.081185,0.141129,64371.811687,3,0.000299,3,381
ParapupTaMutt,ParapupTaMutt,,39.550051,-81.913305,0.075,78,184,2,2480,FALSE,1,1,2,1,1,2,94,0.079677,0.13383,987.07239,3,0.000077,3,381
CurrentYearKang,CurrentYearKang,,44.07,-72.387502,-0.065,1597,733,42,44969.2,TRUE,4,5,9,4,5,9,93,0.086568,0.161739,39633.264926,3,0.000282,3,381
InternetFlexing,InternetFlexing,,44.07,-82.998794,0.125,244,470,6,57082,FALSE,3,3,6,3,3,6,94,0.081161,0.140898,26828.098532,3,0.000182,3,381
dmc_sftkmk,dmc_sftkmk,,-38.416097,-72.387502,-0.091667,,,15,51565,TRUE,3,3,6,3,3,6,94,0.082929,0.148893,18296.039841,3,0.000198,3,381
ChloeNolann,ChloeNolann,,56.130366,-72.387502,0.116667,452,439,9,28057.66667,FALSE,3,3,6,3,3,6,94,0.078878,0.131789,25661.009036,3,0.000204,3,381
eldarmark,eldarmark,,33.791638,-72.387502,-0.115476,563,1930,34,26442,TRUE,7,6,13,7,7,14,92,0.089109,0.171561,103883.155394,3,0.000366,3,381
BronxShogun,BronxShogun,,43.883249,-72.387502,0.142361,147,413,10,24149,FALSE,3,3,6,3,3,6,93,0.085973,0.158455,84878.588361,3,0.000234,3,381
xomtron,xomtron,,44.07,-122.411031,0.075,15359,6008,298,24269,FALSE,1,1,2,1,1,2,95,0.075152,0.120446,1990.286046,3,0.000074,3,381
ZKotek,ZKotek,,40.668354,-122.411031,0.075,5173,3240,175,60362,FALSE,1,1,2,1,1,2,93,0.085271,0.154626,4541.543143,3,0.00008,3,381
MistahMahvel,MistahMahvel,,33.791638,-82.998794,0.025,84,183,1,317,FALSE,3,3,6,3,3,6,94,0.081103,0.140864,35879.09703,3,0.000184,3,381
ROY_MXRACE,ROY_MXRACE,,34.51994,-81.913305,-0.073,147,207,0,5441.8,TRUE,4,4,8,4,4,8,93,0.085747,0.159662,54554.744625,3,0.000244,3,381
MrXen0m0rpH,MrXen0m0rpH,,30.536315,-81.913305,0.2375,943,1065,110,62276,FALSE,2,2,4,2,2,4,93,0.086785,0.159663,6030.896985,3,0.00014,3,381
360memescope360,360memescope360,,40.473286,103.6,0.075,96,67,6,3553,FALSE,1,1,2,1,1,2,95,0.076024,0.121662,1930.312971,3,0.000073,3,381
DanGuy96,DanGuy96,,30.984298,-72.387502,-0.109074,329,335,29,67870.22222,TRUE,9,9,18,9,9,18,93,0.089503,0.175751,153392.748615,3,0.000526,3,381
UberhatReturns,UberhatReturns,,33.791638,-122.411031,0.115,547,1164,6,5576,FALSE,4,4,8,4,4,8,93,0.086451,0.160405,63159.081951,3,0.000288,3,381
DaimonLord,DaimonLord,,33.791638,-72.387502,0.002117,458,282,59,55939,FALSE,16,18,34,18,18,36,92,0.093315,0.194703,363630.985974,3,0.000925,3,381
Kek_Mercenary,Kek_Mercenary,,55.958987,-82.998794,0.078704,212,441,0,2314,FALSE,3,3,6,3,3,6,92,0.085132,0.152215,50017.468959,3,0.000241,3,381
randomfox,randomfox,,33.791638,-81.913305,0.025,2572,40,143,239087.6667,FALSE,2,2,4,2,2,4,94,0.081216,0.138294,31830.09659,3,0.000133,3,381
99pSebi,99pSebi,,45.943161,103.6,0.2375,30,155,2,2010,FALSE,2,2,4,2,2,4,93,0.084854,0.149943,98649.246979,3,0.000217,3,381
ErlX6,ErlX6,,60.472024,-72.387502,0.075,86,213,4,2403,FALSE,1,1,2,1,1,2,96,0.07002,0.105373,30377.998818,3,0.00008,3,381
LagiaDOS,LagiaDOS,,41.349254,-82.998794,0.025,75,312,17,12134,FALSE,3,3,6,3,3,6,95,0.075286,0.120913,59376.314467,3,0.000225,3,381
SolemnPariah,SolemnPariah,,33.791638,-81.913305,0.075,0,24,0,52,FALSE,1,1,2,1,1,2,94,0.07919,0.13207,10873.16003,3,0.00009,3,381
_queazy_,_queazy_,,33.791638,103.6,-0.016667,1950,2865,179,134954,TRUE,3,3,6,3,3,6,93,0.086837,0.162948,25868.179369,3,0.000203,3,381
Jeronimous_,Jeronimous_,,33.791638,-82.998794,0.080556,401,418,42,65137,FALSE,2,2,4,2,2,4,93,0.087446,0.16612,11407,3,0.000112,3,381
6c697374_fag,6c697374_fag,,33.791638,103.6,-0.0875,29,323,1,1031,TRUE,1,1,2,1,1,2,94,0.0787,0.129489,5704,3,0.000073,3,381
FrankDeadly,FrankDeadly,,46.879682,-84.389488,0.075,154,300,2,39891,FALSE,1,1,2,1,1,2,93,0.085416,0.154869,5675,3,0.000088,3,381
Tru_rises_alt,Tru_rises_alt,,33.791638,-122.411031,-0.030556,58,214,0,1841,TRUE,3,2,5,3,2,5,94,0.083373,0.145381,21874.15458,3,0.000191,3,381
Paulie_Poli,Paulie_Poli,,44.07,-81.913305,-0.031667,1162,1780,79,40727,TRUE,14,12,26,14,12,26,93,0.090831,0.179648,308053.251148,3,0.000802,3,381
CCiocian,CCiocian,,33.791638,-72.387502,-0.097301,233,226,19,9974,TRUE,9,4,13,9,6,15,93,0.082465,0.143621,38251.200197,3,0.000555,3,381
celly_birb,celly_birb,,27.664827,-72.387502,0.14375,5,99,0,498,FALSE,1,1,2,1,1,2,92,0.087978,0.163859,0,3,0.000086,3,381
ratman720,ratman720,,33.791638,-81.913305,0.075,670,953,22,38017,FALSE,1,1,2,1,1,2,94,0.077648,0.125746,5704,3,0.000081,3,381
